"report_date","Avg Temp","Avg Prcp"
"2022-05-06","59.78644705450539","6.831566342448158"
"2022-03-21","49.68162347012242","6.821688264938825"
"2022-06-03","65.61266635644492","6.819126105165206"
"2022-06-24","70.01891916859121","6.7964036951501265"
"2022-03-05","45.778297525156354","6.771957211494892"
"2022-04-26","56.48807593070405","6.759084961297464"
"2022-05-16","63.21811727825924","6.747878480545834"
"2022-03-26","49.81377120566086","6.723458223714068"
"2022-05-14","63.23754211905653","6.719003182328733"
"2022-07-24","72.12148543598387","6.714486278917313"
"2022-04-24","57.67140990948954","6.70180367640199"
"2022-03-16","48.88842171603495","6.669370667146855"
"2022-07-12","70.84268033619652","6.644649487392641"
"2022-06-02","65.60549633886366","6.634190379089826"
"2022-07-09","70.16418035847651","6.630054144884252"
"2022-07-13","70.56140792540786","6.572259207459217"
"2022-07-22","72.15537167159766","6.565531619822494"
"2022-07-19","72.24317131768623","6.562749953797828"
"2022-05-23","62.30637490747591","6.545571798667661"
"2022-07-18","71.78540234157215","6.529483367403838"
"2022-04-30","57.13933152326556","6.500051493305885"
"2022-07-10","70.04259745127436","6.466006371814099"
"2022-07-21","72.69291581108834","6.462871009893599"
"2022-06-25","70.38654531807089","6.462668418089711"
"2022-06-04","65.75538042968392","6.46027207055072"
"2022-03-10","43.8611410118407","6.438404198062445"
"2022-05-10","61.03373770793123","6.402531017369739"
"2022-06-18","68.87330018169652","6.39120971597973"
"2022-05-05","59.17929010364122","6.385708520590674"
"2022-06-21","69.11833962264151","6.359575471698118"
"2022-04-15","54.10323178072042","6.340433373460516"
"2022-06-20","68.98093830456757","6.32188995899686"
"2022-05-18","62.803812154696125","6.321494475138132"
"2022-03-02","46.10140971536326","6.320369938044366"
"2022-07-28","74.67644028103038","6.3082529274004635"
"2022-04-29","56.71123970002773","6.305392093324702"
"2022-06-27","70.02265167704176","6.290194183777768"
"2022-06-29","70.06847957009172","6.2806022421940195"
"2022-04-12","54.467630803242464","6.262729366249093"
"2022-04-21","55.83814423518609","6.236733118971069"
"2022-07-11","70.46928140936485","6.227273991655086"
"2022-06-28","69.78492313391368","6.223373772920919"
"2022-06-30","70.36259563351369","6.221308079865654"
"2022-04-11","53.94134139637163","6.182624152464738"
"2022-05-07","59.66298296248019","6.180542780001876"
"2022-04-18","53.416794249439846","6.165397684839443"
"2022-03-01","44.997095959595946","6.15573773448774"
"2022-06-26","70.34650352941183","6.150399058823534"
"2022-06-22","69.31724649781985","6.127085072826799"
"2022-04-20","54.50232857800273","6.093103543488271"
"2022-07-20","72.2541518608565","6.072545352534133"
"2022-06-17","69.72287606433302","6.058278145695368"
"2022-06-23","69.72358760980127","5.983395284327329"
"2022-06-16","69.50239346724236","5.960743382767041"
"2022-03-28","49.46594541210275","5.923512300233443"
"2022-04-17","53.58864941176468","5.88887905882354"
"2022-02-26","42.356559237403516","5.8850322287789485"
"2022-06-19","68.44253874115174","5.862284293093557"
"2022-04-22","56.80386562356192","5.856722503451459"
"2022-05-08","58.92837913628714","5.793581043185651"
"2022-06-15","68.74926353316448","5.767074772492738"
"2022-04-28","56.18394982012729","5.757675491190853"
"2022-04-23","57.35213913690476","5.744825148809533"
"2022-05-17","62.95787633419208","5.707162311372841"
"2022-04-16","53.66156990246167","5.678372503483524"
"2022-03-19","48.54773828017908","5.639302750616837"
"2022-03-27","48.98273831098225","5.612246284885837"
"2022-05-09","59.88887044721067","5.492870447210704"
"2022-03-04","45.00815173527035","5.489244910770342"
"2022-02-28","44.390229626294435","5.428688878883389"
"2022-04-10","53.0034254863632","5.414275342083232"
"2022-03-03","45.735396239992774","5.225688585049926"
"2022-04-19","52.9034871698468","5.1327972553811465"
"2022-04-27","55.94450781968718","5.05612695492181"
"2022-03-20","48.924838091763206","5.029855878865275"
"2022-02-27","44.12767792302107","5.007205882352947"
